"fips_code","big5_neu_nointerp"
"05119","-0.84802000000000"
"05123","0.01548000000000"
"05125","0.14193000000000"
"05131","-0.13291000000000"
"05133","0.22816000000000"
"05139","0.22551000000000"
"05143","-0.71297000000000"
"05145","-0.19099000000000"
"06001","-0.56912000000000"
"06005","-0.18058000000000"
"06007","0.09537000000000"
"06009","-0.40397000000000"
"06011","0.74704000000000"
"06013","-0.37939000000000"
"06015","0.82468000000000"
"06017","-0.29108000000000"
"06019","0.13564000000000"
"06021","0.41603000000000"
"06023","0.71020000000000"
"06025","0.70330000000000"
"06029","0.46853000000000"
"06031","0.43461000000000"
"06033","0.46475000000000"
"06035","0.23699000000000"
"06037","-0.16427000000000"
"06039","0.70047000000000"
"06041","-0.46939000000000"
"06045","0.17909000000000"
"06047","0.76375000000000"
"06051","-0.65044000000000"
"06053","0.34371000000000"
"06055","-0.41324000000000"
"06057","-0.26571000000000"
"06059","-0.41554000000000"
"06061","-0.26876000000000"
"06065","0.10268000000000"
"06067","-0.11147000000000"
"06069","0.61488000000000"
"06071","0.14850000000000"
"06073","-0.44548000000000"
"06075","-0.49777000000000"
"06077","0.50888000000000"
"06079","-0.57058000000000"
"06081","-0.43264000000000"
"06083","-0.07727000000000"
"06085","-0.44084000000000"
"06087","0.11036000000000"
"06089","0.21338000000000"
"06093","0.54813000000000"
"06095","-0.17369000000000"
"06097","-0.40386000000000"
"06099","0.34403000000000"
"06101","0.53867000000000"
"06103","0.42130000000000"
"06107","0.61084000000000"
"06109","-0.06425000000000"
"06111","-0.07614000000000"
"06113","0.20945000000000"
"06115","0.82115000000000"
"08001","0.19806000000000"
"08005","-0.62141000000000"
"08013","-0.67120000000000"
"08014","-0.47149000000000"
"08031","-0.65999000000000"
"08035","-0.29424000000000"
"08037","-0.82114000000000"
"08041","-0.57159000000000"
"08045","-0.58525000000000"
"08051","-0.69144000000000"
"08059","0.14660000000000"
"08067","0.28071000000000"
"08069","-0.85476000000000"
"08075","0.23902000000000"
"08077","-0.02516000000000"
"08087","0.30176000000000"
"08097","-1.02058000000000"
"08101","0.24300000000000"
"08107","0.70110000000000"
"08117","-1.16904000000000"
"08123","0.07218000000000"
"09001","0.03783000000000"
"09003","-0.15702000000000"
"09005","0.55016000000000"
"09007","0.24270000000000"
"09009","0.21742000000000"
"09011","0.25489000000000"
"09013","0.13507000000000"
"09015","0.44600000000000"
"10001","-0.08236000000000"
"10003","-0.47590000000000"
"10005","0.28624000000000"
"11001","-0.77187000000000"
"12001","-0.76412000000000"
"12005","-0.59741000000000"
"12007","-0.17637000000000"
"12009","-0.34534000000000"
"12011","-0.72763000000000"
"12015","-0.06293000000000"
"12017","0.29491000000000"
"12019","0.07226000000000"
"12021","-0.23867000000000"
"12023","0.18398000000000"
"12031","-0.86127000000000"
"12033","0.47501000000000"
"12035","0.56882000000000"
"12039","-0.49059000000000"
"12051","-0.06749000000000"
"12053","-0.12050000000000"
"12055","0.30541000000000"
"12057","-0.71368000000000"
"12061","-0.10503000000000"
"12063","-0.05006000000000"
"12069","-0.24475000000000"
"12071","-0.50956000000000"
"12073","-0.83239000000000"
"12075","0.72379000000000"
"12081","-0.48096000000000"
"12083","0.44233000000000"
"12085","0.09288000000000"
"12086","-0.45198000000000"
"12087","-0.35875000000000"
"12089","0.60343000000000"
"12091","-0.23718000000000"
"12093","-0.05343000000000"
"12095","-0.68349000000000"
"12097","-0.01138000000000"
"12099","-0.97385000000000"
"12101","-0.08577000000000"
"12103","-0.31364000000000"
"12105","-0.48603000000000"
"12107","-0.01152000000000"
"12109","-0.43395000000000"
"12111","-0.43780000000000"
"12113","0.10070000000000"
"12115","1.35418000000000"
"12117","-0.31827000000000"
"12119","-0.46863000000000"
"12127","-0.37129000000000"
"12131","-0.59765000000000"
"13009","-0.12440000000000"
"13013","0.76604000000000"
"13015","0.29452000000000"
"13017","-0.01436000000000"
"13021","-0.60155000000000"
"13023","-0.11848000000000"
"13029","0.49249000000000"
"13031","-0.19086000000000"
"13033","0.10001000000000"
"13035","-0.18081000000000"
"13039","-0.33840000000000"
"13045","-0.30276000000000"
"13047","0.28341000000000"
"13051","-0.55820000000000"
"13055","0.48188000000000"
"13057","-0.08502000000000"
"13059","-0.31811000000000"
"13063","-0.15724000000000"
"13067","-0.38987000000000"
"13069","-0.00589000000000"
"13071","0.03146000000000"
"13073","-0.10475000000000"
"13077","-0.23459000000000"
"13081","-0.35200000000000"
"13087","-0.32838000000000"
"13089","-0.31659000000000"
"13095","-0.05069000000000"
"13097","-0.60412000000000"
"13099","0.01376000000000"
"13103","0.25200000000000"
"13105","0.15381000000000"
"13107","0.15539000000000"
"13113","-0.74263000000000"
"13115","-0.12670000000000"
"13117","-0.25267000000000"
"13121","-0.78244000000000"
"13123","0.25183000000000"
"13127","-0.33944000000000"
"13129","1.06145000000000"
"13131","-0.10132000000000"
"13135","-0.83742000000000"
"13137","-0.02820000000000"
"13139","-0.29545000000000"
"13143","0.20845000000000"
"13147","0.15482000000000"
"13151","-0.64547000000000"
"13153","-0.09875000000000"
"13157","0.14350000000000"
"13163","0.16391000000000"
"13171","0.05528000000000"
"13175","0.00359000000000"
"13177","0.42236000000000"
"13179","-0.23125000000000"
"13185","0.07024000000000"
"13187","-0.04869000000000"
"13189","0.10996000000000"
"13199","0.38558000000000"
"13205","0.12760000000000"
"13207","0.02257000000000"
"13211","-0.28408000000000"
"13213","0.04698000000000"
"13215","-0.50389000000000"
"13217","-0.29822000000000"
"13219","-0.71059000000000"
"13223","-0.03020000000000"
"13225","0.12781000000000"
"13231","0.01340000000000"
"13233","0.79782000000000"
"13245","-0.76842000000000"
"13247","-0.08033000000000"
"13255","-0.09095000000000"
"13257","0.08188000000000"
"13261","-0.00879000000000"
"13267","-0.02273000000000"
"13275","-0.51279000000000"
"13277","-0.04227000000000"
"13279","0.61745000000000"
"13285","-0.69515000000000"
"13293","0.02809000000000"
"13295","0.75425000000000"
"13297","0.06122000000000"
"13299","-0.98958000000000"
"13303","-0.41601000000000"
"13305","-0.54364000000000"
"13311","-0.90861000000000"
"13313","0.29875000000000"
"13319","-0.19291000000000"
"13321","0.22320000000000"
"15001","-0.22787000000000"
"15003","-0.23924000000000"
"15007","-0.11173000000000"
"15009","-0.27678000000000"
"16001","-0.59147000000000"
"16005","-0.01576000000000"
"16011","0.40896000000000"
"16013","0.00132000000000"
"16017","-0.30163000000000"
"16019","0.15309000000000"
"16027","0.46501000000000"
"16055","0.05954000000000"
"16057","-0.27614000000000"
"16065","-0.17715000000000"
"16069","0.23948000000000"
"16083","0.01498000000000"
"17001","-0.31592000000000"
"17005","-0.70289000000000"
"17007","0.59338000000000"
"17011","0.09914000000000"
"17015","0.46099000000000"
"17019","-0.28304000000000"
"17021","0.75305000000000"
"17027","0.09264000000000"
"17029","0.10256000000000"
"17031","-0.20666000000000"
"17033","0.74455000000000"
"17037","-0.02356000000000"
"17041","0.05059000000000"
"17043","-0.49745000000000"
"17049","0.13713000000000"
"17055","0.46756000000000"
"17063","1.11738000000000"
"17073","0.83959000000000"
"17075","0.71699000000000"
"17077","-0.78924000000000"
"17081","0.01559000000000"
"17085","0.26858000000000"
"17089","-0.04582000000000"
"17091","0.49607000000000"
"17093","0.24399000000000"
"17095","0.53796000000000"
"17097","-0.07272000000000"
"17099","0.58081000000000"
"17103","0.54351000000000"
"17105","0.08874000000000"
"17107","0.08454000000000"
"17109","0.10566000000000"
"17111","0.11027000000000"
"17113","-0.32009000000000"
"17115","-0.29026000000000"
"17117","0.85224000000000"
"17119","0.36508000000000"
"17121","0.30573000000000"
"17127","0.58067000000000"
"17133","0.05245000000000"
"17135","-0.20673000000000"
"17137","-0.07153000000000"
"17141","0.28219000000000"
"17143","-0.26189000000000"
"17145","0.26056000000000"
"17147","-0.14745000000000"
"17161","0.21772000000000"
"17163","-0.19456000000000"
"17165","0.28488000000000"
"17167","-0.02045000000000"
"17173","0.67854000000000"
"17177","0.22116000000000"
"17179","0.70993000000000"
"17183","1.01705000000000"
"17187","0.54648000000000"
"17195","0.66318000000000"
"17197","0.26438000000000"
"17199","0.64788000000000"
"17201","0.06458000000000"
"17203","0.51259000000000"
"18001","-0.06856000000000"
"18003","-0.41121000000000"
"18005","0.38426000000000"
"18011","-0.01571000000000"
"18013","0.64748000000000"
"18015","0.53987000000000"
"18017","0.84208000000000"
"18019","0.11689000000000"
"18023","0.32208000000000"
"18027","0.66817000000000"
"18029","0.77929000000000"
"18031","0.03994000000000"
"18033","0.70409000000000"
"18035","0.14004000000000"
"18037","0.57362000000000"
"18039","0.26763000000000"
"18041","-0.11991000000000"
"18043","0.12041000000000"
"18045","0.49038000000000"
"18049","0.16075000000000"
"18051","0.53531000000000"
"18053","0.01669000000000"
"18055","1.03169000000000"
"18057","-0.59412000000000"
"18059","0.34823000000000"
"18061","0.18405000000000"
"18063","0.05784000000000"
"18065","0.62452000000000"
"18067","0.58053000000000"
"18069","0.15227000000000"
"18071","0.69686000000000"
"18073","0.51174000000000"
"18075","0.80557000000000"
"18077","-0.21277000000000"
"18079","0.18789000000000"
"18081","0.34627000000000"
"18083","0.12011000000000"
"18085","-0.16889000000000"
"18087","0.31461000000000"
"18089","0.20382000000000"
"18091","0.32870000000000"
"18093","0.83082000000000"
"18095","-0.04583000000000"
"18097","-0.78169000000000"
"18099","0.24725000000000"
"18103","0.46624000000000"
"18105","-0.45973000000000"
"18107","0.19689000000000"
"18109","1.03426000000000"
"18113","1.39534000000000"
"18117","0.32393000000000"
"18127","0.54514000000000"
"18133","0.48346000000000"
"18135","0.71378000000000"
"18137","0.81029000000000"
"18139","0.09614000000000"
"18141","-0.41249000000000"
"18143","0.67570000000000"
"18145","0.77390000000000"
"18153","0.44164000000000"
"18157","-0.53163000000000"
"18163","0.18794000000000"
"18167","-0.27874000000000"
"18169","0.52864000000000"
"18173","0.16150000000000"
"18175","0.16879000000000"
"18177","0.74328000000000"
"18179","-0.32450000000000"
"18181","0.42771000000000"
"18183","0.38809000000000"
"19011","0.61781000000000"
"19013","-0.22836000000000"
"19015","0.67379000000000"
"19017","-0.38228000000000"
"19019","0.38909000000000"
"19021","0.07094000000000"
"19027","0.34886000000000"
"19031","0.73216000000000"
"19033","0.14043000000000"
"19041","0.38922000000000"
"19045","0.87540000000000"
"19049","0.11871000000000"
"19057","0.33794000000000"
"19059","-0.44864000000000"
"19061","0.16781000000000"
"19065","0.52464000000000"
"19067","0.15739000000000"
"19079","0.07598000000000"
"19083","0.05343000000000"
"19095","-0.17564000000000"
"19097","0.59987000000000"
"19099","0.33241000000000"
"19101","-0.49141000000000"
"19103","-0.02312000000000"
"19105","0.47932000000000"
"19111","0.38110000000000"
"19113","-0.18894000000000"
"19121","0.88050000000000"
"19123","0.07739000000000"
"19125","-0.03085000000000"
"19127","0.99151000000000"
"19139","0.51598000000000"
"19149","0.27795000000000"
"19153","-0.47486000000000"
"19155","0.45932000000000"
"19157","0.54356000000000"
"19163","-0.07922000000000"
"19165","0.01403000000000"
"19167","-0.58116000000000"
"19169","-0.45393000000000"
"19171","-0.02067000000000"
"19175","0.40087000000000"
"19179","0.60427000000000"
"19181","0.12981000000000"
"19187","-0.13389000000000"
"19189","-0.08649000000000"
"19191","0.04391000000000"
"19193","0.38115000000000"
"20001","0.05459000000000"
"20005","-0.00507000000000"
"20009","0.48812000000000"
"20011","-0.37868000000000"
"20015","0.30952000000000"
"20021","0.76296000000000"
"20035","-0.28752000000000"
"20037","0.16580000000000"
"20041","0.58527000000000"
"20043","-0.43351000000000"
"20045","-0.17781000000000"
"20051","0.22625000000000"
"20055","0.01205000000000"
"20057","0.29085000000000"
"20059","-0.06043000000000"
"20061","-0.02447000000000"
"20079","0.50822000000000"
"20091","-0.64103000000000"
"20099","0.39190000000000"
"20103","0.23347000000000"
"20111","-0.00392000000000"
"20113","0.14615000000000"
"20121","0.62521000000000"
"20125","0.06924000000000"
"20133","-0.05609000000000"
"20149","-0.25401000000000"
"20151","-0.15253000000000"
"20155","0.15643000000000"
"20161","-0.68187000000000"
"20169","0.42147000000000"
"20173","-0.09647000000000"
"20175","1.63649000000000"
"20177","-0.30372000000000"
"20191","0.58339000000000"
"20209","-0.26711000000000"
"21001","-0.29451000000000"
"21005","-0.35756000000000"
"21009","0.08777000000000"
"21013","0.76010000000000"
"21015","0.04037000000000"
"21017","0.40227000000000"
"21019","0.68985000000000"
"21021","0.37102000000000"
"21029","0.34145000000000"
"21035","-0.21078000000000"
"21037","-0.19339000000000"
"21043","0.73507000000000"
"21047","0.11682000000000"
"21049","0.59690000000000"
"21059","0.11210000000000"
"21067","-0.65971000000000"
"21071","0.53212000000000"
"21073","-0.49001000000000"
"21083","0.10174000000000"
"21089","1.05817000000000"
"21093","0.33094000000000"
"21095","1.38075000000000"
"21097","0.57456000000000"
"21101","0.46270000000000"
"21107","-0.47299000000000"
"21111","-0.30629000000000"
"21113","0.11024000000000"
"21115","0.60435000000000"
"21117","-0.23727000000000"
"21121","0.80407000000000"
"21125","0.40344000000000"
"21141","-0.17631000000000"
"21145","0.05007000000000"
"21151","0.20259000000000"
"21157","0.32993000000000"
"21161","0.27877000000000"
"21167","0.74108000000000"
"21177","0.54878000000000"
"21179","0.76962000000000"
"21183","0.02579000000000"
"21185","-0.24807000000000"
"21193","0.84330000000000"
"21195","0.61053000000000"
"21199","0.26568000000000"
"21209","-0.00729000000000"
"21211","-0.32890000000000"
"21213","-0.10255000000000"
"21217","0.06237000000000"
"21227","-0.63098000000000"
"21235","0.95804000000000"
"21239","-0.11072000000000"
"22001","0.09746000000000"
"22003","-0.11522000000000"
"22005","-0.40004000000000"
"22009","0.36882000000000"
"22011","-0.12057000000000"
"22015","-0.12664000000000"
"22017","-0.26911000000000"
"22019","-0.36784000000000"
"22029","-0.03192000000000"
"22031","-0.42835000000000"
"22033","-0.63733000000000"
"22039","0.09631000000000"
"22045","-0.08923000000000"
"22047","0.17058000000000"
"22049","-0.13265000000000"
"22051","-0.02780000000000"
"22053","0.31813000000000"
"22055","-0.38103000000000"
"22057","0.41331000000000"
"22061","-0.36401000000000"
"22063","0.24462000000000"
"22065","-0.10874000000000"
"22067","0.14215000000000"
"22069","-0.26353000000000"
"22071","-0.20277000000000"
"22073","-0.44979000000000"
"22075","0.50623000000000"
"22079","-0.02157000000000"
"22083","0.31987000000000"
"22085","-0.03967000000000"
"22087","0.25861000000000"
"22089","0.26475000000000"
"22093","0.53295000000000"
"22095","-0.01154000000000"
"22097","0.39359000000000"
"22099","-0.65369000000000"
"22101","0.01753000000000"
"22103","-0.05949000000000"
"22105","-0.28846000000000"
"22109","0.40488000000000"
"22113","-0.23714000000000"
"22115","0.16223000000000"
"22117","0.01421000000000"
"22119","0.29428000000000"
"22121","0.05206000000000"
"22127","-0.45020000000000"
"23001","0.91822000000000"
"23003","0.79790000000000"
"23005","-0.29263000000000"
"23007","1.66834000000000"
"23009","0.33653000000000"
"23011","0.41931000000000"
"23013","0.29958000000000"
"23015","0.41975000000000"
"23017","0.99933000000000"
"23019","0.39174000000000"
"23023","0.54617000000000"
"23025","0.64859000000000"
"23027","0.60210000000000"
"23029","0.82359000000000"
"23031","0.87273000000000"
"24001","0.32974000000000"
"24003","-0.18683000000000"
"24005","0.17191000000000"
"24009","0.43849000000000"
"24011","0.43141000000000"
"24013","0.43396000000000"
"24015","0.15846000000000"
"24017","0.02223000000000"
"24019","-0.03353000000000"
"24021","0.06920000000000"
"24025","0.55023000000000"
"24027","-0.59381000000000"
"24029","-0.82699000000000"
"24031","-0.52113000000000"
"24033","-0.29174000000000"
"24035","0.23856000000000"
"24037","0.33493000000000"
"24039","-0.04153000000000"
"24041","-0.11806000000000"
"24043","1.09495000000000"
"24045","-0.17048000000000"
"24047","-0.01074000000000"
"24510","-0.23616000000000"
"25001","0.42235000000000"
"25003","0.27463000000000"
"25005","0.87307000000000"
"25009","0.88923000000000"
"25011","0.30178000000000"
"25013","0.59541000000000"
"25015","0.41576000000000"
"25017","0.03259000000000"
"25019","-0.14380000000000"
"25021","0.49125000000000"
"25023","0.32173000000000"
"25025","-0.07953000000000"
"25027","0.95382000000000"
"26005","0.43184000000000"
"26007","0.18074000000000"
"26015","0.72107000000000"
"26017","0.88057000000000"
"26021","-0.12072000000000"
"26023","0.77637000000000"
"26025","0.11399000000000"
"26027","0.65209000000000"
"26033","0.75425000000000"
"26035","0.62832000000000"
"26037","0.39861000000000"
"26041","1.14929000000000"
"26045","0.56816000000000"
"26047","0.19484000000000"
"26049","0.04592000000000"
"26053","0.54112000000000"
"26055","-0.11686000000000"
"26057","0.37259000000000"
"26059","0.48082000000000"
"26061","-0.47789000000000"
"26065","-0.55755000000000"
"26067","1.14139000000000"
"26073","0.07424000000000"
"26075","0.55663000000000"
"26077","-0.14615000000000"
"26081","-0.45880000000000"
"26087","0.90980000000000"
"26091","0.48186000000000"
"26093","0.78763000000000"
"26099","0.52008000000000"
"26103","0.28007000000000"
"26105","0.41118000000000"
"26107","0.07219000000000"
"26111","-0.05529000000000"
"26115","0.64996000000000"
"26117","1.01889000000000"
"26121","-0.11820000000000"
"26123","0.58526000000000"
"26125","-0.31920000000000"
"26137","-0.09382000000000"
"26139","-0.02404000000000"
"26145","0.85559000000000"
"26147","0.96958000000000"
"26149","0.97168000000000"
"26151","0.11666000000000"
"26155","1.16833000000000"
"26157","0.83132000000000"
"26159","0.66889000000000"
"26161","-0.34737000000000"
"26163","-0.36089000000000"
"26165","0.34211000000000"
"27003","0.65404000000000"
"27005","-0.06481000000000"
"27007","0.46457000000000"
"27009","0.12750000000000"
"27013","-0.31073000000000"
"27015","0.46678000000000"
"27017","0.78963000000000"
"27019","0.11035000000000"
"27023","0.67153000000000"
"27025","0.66023000000000"
"27027","-0.00134000000000"
"27035","0.19186000000000"
"27037","0.09234000000000"
"27041","0.16663000000000"
"27047","0.61798000000000"
"27049","0.24088000000000"
"27053","-0.60642000000000"
"27059","0.13101000000000"
"27061","0.17747000000000"
"27067","0.03624000000000"
"27079","0.59347000000000"
"27083","-0.11406000000000"
"27085","0.39132000000000"
"27093","0.19296000000000"
"27095","0.47945000000000"
"27099","0.54430000000000"
"27103","-0.22541000000000"
"27105","-0.25496000000000"
"27109","-0.04183000000000"
"27111","0.74633000000000"
"27113","0.15553000000000"
"27119","0.38552000000000"
"27123","-0.53678000000000"
"27127","0.32442000000000"
"27131","0.25787000000000"
"27135","0.01620000000000"
"27137","-0.08745000000000"
"27139","0.19691000000000"
"27141","0.60141000000000"
"27145","-0.05956000000000"
"27147","0.37056000000000"
"27149","-0.04799000000000"
"27163","0.15395000000000"
"27169","0.12451000000000"
"27171","0.41486000000000"
"28001","0.13061000000000"
"28003","0.07767000000000"
"28011","-0.02882000000000"
"28013","0.01689000000000"
"28017","-0.04823000000000"
"28023","-0.03201000000000"
"28025","0.41629000000000"
"28027","0.15396000000000"
"28029","-0.11072000000000"
"28033","0.14428000000000"
"28035","-0.61969000000000"
"28045","0.31178000000000"
"28047","-0.23425000000000"
"28049","-0.50304000000000"
"28051","-0.14406000000000"
"28053","0.13489000000000"
"28057","0.07293000000000"
"28059","0.01374000000000"
"28065","-0.35424000000000"
"28067","-0.16553000000000"
"28071","-0.26883000000000"
"28073","-0.21749000000000"
"28075","-0.30352000000000"
"28081","-0.26977000000000"
"28083","-0.31173000000000"
"28085","0.03425000000000"
"28087","-0.00558000000000"
"28089","-0.89571000000000"
"28091","0.04864000000000"
"28095","0.05963000000000"
"28097","-0.06864000000000"
"28099","0.01055000000000"
"28101","0.12349000000000"
"28103","-0.21853000000000"
"28105","-0.93352000000000"
"28107","-0.33402000000000"
"28109","0.67823000000000"
"28113","0.09994000000000"
"28115","0.06462000000000"
"28117","-0.38785000000000"
"28121","0.92576000000000"
"28123","-0.12436000000000"
"28127","0.14984000000000"
"28133","0.19936000000000"
"28137","-0.53722000000000"
"28139","-0.10412000000000"
"28141","0.53526000000000"
"28145","-0.32179000000000"
"28149","0.02066000000000"
"28151","0.13474000000000"
"28153","-0.40602000000000"
"28159","0.09517000000000"
"28161","0.05745000000000"
"28163","-0.03520000000000"
"29001","-0.01987000000000"
"29009","0.20174000000000"
"29019","-0.60137000000000"
"29021","-0.52422000000000"
"29023","0.18006000000000"
"29027","0.44687000000000"
"29029","0.12716000000000"
"29031","-0.32447000000000"
"29037","0.67936000000000"
"29043","-0.24325000000000"
"29047","0.02358000000000"
"29051","-0.57389000000000"
"29069","0.62946000000000"
"29071","0.06334000000000"
"29077","-0.43824000000000"
"29083","0.63868000000000"
"29089","-0.71757000000000"
"29091","-0.30803000000000"
"29095","-0.68352000000000"
"29097","0.10484000000000"
"29099","0.86094000000000"
"29101","-0.00516000000000"
"29107","0.14698000000000"
"29109","0.06402000000000"
"29113","1.18607000000000"
"29121","0.40708000000000"
"29127","0.64015000000000"
"29143","0.30170000000000"
"29145","0.06338000000000"
"29147","0.20747000000000"
"29155","0.40986000000000"
"29159","0.64020000000000"
"29161","-0.15960000000000"
"29165","-0.42339000000000"
"29167","-0.49525000000000"
"29169","0.46270000000000"
"29175","0.40499000000000"
"29177","-0.06555000000000"
"29183","-0.18942000000000"
"29187","0.73723000000000"
"29189","-0.42341000000000"
"29195","-0.30523000000000"
"29201","0.26624000000000"
"29207","0.72841000000000"
"29213","-0.36026000000000"
"29215","-0.16024000000000"
"29221","0.32483000000000"
"29225","-0.01878000000000"
"29510","-0.56386000000000"
"30013","0.32789000000000"
"30029","-0.50138000000000"
"30031","-0.76950000000000"
"30041","0.27194000000000"
"30049","-0.38950000000000"
"30063","0.17056000000000"
"30093","0.35703000000000"
"30111","-0.79923000000000"
"31001","-0.48058000000000"
"31019","-0.29177000000000"
"31043","0.60883000000000"
"31045","-0.19896000000000"
"31047","0.57654000000000"
"31053","0.19620000000000"
"31055","-0.01136000000000"
"31067","0.63242000000000"
"31079","0.55894000000000"
"31109","-0.58840000000000"
"31111","0.32473000000000"
"31119","0.91759000000000"
"31131","-0.06309000000000"
"31141","-0.05310000000000"
"31151","-0.46470000000000"
"31153","0.34780000000000"
"31155","0.22368000000000"
"31157","-0.04890000000000"
"31173","0.66972000000000"
"31177","0.11012000000000"
"31179","-0.59890000000000"
"32001","0.11435000000000"
"32003","0.00864000000000"
"32005","-0.81756000000000"
"32007","0.80399000000000"
"32019","0.90925000000000"
"32023","0.56935000000000"
"32031","0.20857000000000"
"32510","0.02342000000000"
"33001","0.50432000000000"
"33003","0.64615000000000"
"33005","0.25824000000000"
"33007","0.40481000000000"
"33009","0.05033000000000"
"33011","0.03325000000000"
"33013","-0.01151000000000"
"33015","0.26657000000000"
"33017","-0.13501000000000"
"33019","0.10022000000000"
"34001","-0.13998000000000"
"34003","-0.29729000000000"
"34005","-0.37149000000000"
"34007","-0.09039000000000"
"34009","-0.13482000000000"
"34011","0.12102000000000"
"34013","-0.58411000000000"
"34015","-0.12343000000000"
"34017","-0.17841000000000"
"34019","-0.47567000000000"
"34021","-0.74257000000000"
"34023","-0.00648000000000"
"34025","-0.31374000000000"
"34027","-0.62119000000000"
"34029","0.11645000000000"
"34031","-0.24866000000000"
"34033","0.04356000000000"
"34035","-0.37549000000000"
"34037","0.05759000000000"
"34039","-0.35097000000000"
"34041","-0.14385000000000"
"35001","-0.16797000000000"
"35005","0.53306000000000"
"35007","-0.66668000000000"
"35009","-0.15591000000000"
"35013","0.57347000000000"
"35015","0.19274000000000"
"35025","0.53824000000000"
"35028","-0.05008000000000"
"35029","0.84349000000000"
"35031","-0.05543000000000"
"35035","0.13978000000000"
"35043","0.35421000000000"
"35045","-0.00142000000000"
"35049","-0.08434000000000"
"35055","-0.13068000000000"
"35061","0.51282000000000"
"36001","-0.23164000000000"
"36003","-0.16083000000000"
"36005","0.00546000000000"
"36007","0.05106000000000"
"36009","0.45605000000000"
"36011","0.99350000000000"
"36013","0.51309000000000"
"36015","0.62385000000000"
"36017","0.44979000000000"
"36019","0.72489000000000"
"36021","0.32595000000000"
"36023","-0.01343000000000"
"36025","-0.01217000000000"
"36027","0.41183000000000"
"36029","0.22833000000000"
"36031","-0.40460000000000"
"36033","0.59148000000000"
"36035","0.57037000000000"
"36037","0.99357000000000"
"36039","-0.00815000000000"
"36043","0.71377000000000"
"36045","-0.07308000000000"
"36047","-0.20555000000000"
"36051","0.60761000000000"
"36053","-0.00005000000000"
"36055","-0.13494000000000"
"36057","0.61663000000000"
"36059","-0.01336000000000"
"36061","-0.25174000000000"
"36063","0.59203000000000"
"36065","0.18428000000000"
"36067","-0.11626000000000"
"36069","0.15893000000000"
"36071","-0.14309000000000"
"36075","0.74021000000000"
"36077","0.26164000000000"
"36079","0.30548000000000"
"36081","0.02734000000000"
"36083","0.08909000000000"
"36085","0.52954000000000"
"36087","-0.19011000000000"
"36089","0.90158000000000"
"36091","-0.03020000000000"
"36093","0.11010000000000"
"36099","0.61582000000000"
