"fips_code","big5_ext_nointerp"
"0","-0.36967000000000"
"01001","0.04729000000000"
"01003","0.29649000000000"
"01005","0.50650000000000"
"01009","0.10189000000000"
"01013","0.46927000000000"
"01015","0.47208000000000"
"01017","0.00861000000000"
"01019","0.14566000000000"
"01021","0.04097000000000"
"01025","-0.08236000000000"
"01027","0.39439000000000"
"01031","0.29057000000000"
"01033","0.16929000000000"
"01039","0.11966000000000"
"01043","0.08570000000000"
"01045","-0.52315000000000"
"01047","0.32264000000000"
"01049","0.10087000000000"
"01051","0.06038000000000"
"01053","-0.22249000000000"
"01055","0.88289000000000"
"01059","0.04171000000000"
"01065","0.56326000000000"
"01067","0.33781000000000"
"01069","0.07456000000000"
"01071","-0.15552000000000"
"01073","-0.03156000000000"
"01075","0.64365000000000"
"01077","-0.05834000000000"
"01079","0.23597000000000"
"01081","-0.02911000000000"
"01083","0.23241000000000"
"01087","0.41179000000000"
"01089","-0.07580000000000"
"01091","0.09251000000000"
"01093","-0.19259000000000"
"01095","-0.63642000000000"
"01097","0.23864000000000"
"01099","0.22797000000000"
"01101","0.22706000000000"
"01103","0.30043000000000"
"01107","0.74593000000000"
"01109","0.33828000000000"
"01111","0.21269000000000"
"01113","0.41730000000000"
"01115","-0.35603000000000"
"01117","-0.35775000000000"
"01119","0.14777000000000"
"01121","0.12908000000000"
"01123","0.37993000000000"
"01125","0.23655000000000"
"01127","-0.05173000000000"
"01129","0.07149000000000"
"01133","0.07353000000000"
"02020","-0.75724000000000"
"02090","-0.52370000000000"
"02110","-1.09106000000000"
"02122","-0.88539000000000"
"02150","-0.54062000000000"
"02170","-0.75970000000000"
"04001","-0.06984000000000"
"04003","-0.86342000000000"
"04005","-0.81076000000000"
"04007","0.26092000000000"
"04009","0.04959000000000"
"04012","0.59355000000000"
"04013","-0.23246000000000"
"04015","-0.35367000000000"
"04017","-0.72064000000000"
"04019","-0.48478000000000"
"04021","-0.55920000000000"
"04023","-0.46616000000000"
"04025","-0.82734000000000"
"04027","-0.08923000000000"
"05001","0.24366000000000"
"05003","0.18284000000000"
"05005","-0.21874000000000"
"05007","-0.35306000000000"
"05009","-0.12670000000000"
"05015","0.02188000000000"
"05019","0.54915000000000"
"05023","0.61408000000000"
"05027","0.14381000000000"
"05029","0.00525000000000"
"05031","-0.05099000000000"
"05033","-0.30270000000000"
"05035","0.22872000000000"
"05037","0.13870000000000"
"05041","0.53387000000000"
"05043","-0.11413000000000"
"05045","-0.07839000000000"
"05051","-0.39466000000000"
"05053","0.16578000000000"
"05055","-0.02456000000000"
"05057","0.18779000000000"
"05059","0.16406000000000"
"05061","0.23439000000000"
"05063","-0.25628000000000"
"05069","0.32987000000000"
"05071","0.06491000000000"
"05085","0.08611000000000"
"05091","0.29362000000000"
"05093","0.15140000000000"
"05103","0.51993000000000"
"05107","0.21363000000000"
"05111","0.33801000000000"
"05113","0.10918000000000"
"05115","-0.34101000000000"
"05119","0.17453000000000"
"05123","0.07947000000000"
"05125","-0.21948000000000"
"05131","-0.39671000000000"
"05133","-0.16212000000000"
"05139","0.15431000000000"
"05143","-0.21302000000000"
"05145","-0.56836000000000"
"06001","-0.40563000000000"
"06005","0.39954000000000"
"06007","-0.51510000000000"
"06009","-0.04689000000000"
"06011","0.27158000000000"
"06013","-0.23108000000000"
"06015","-0.64292000000000"
"06017","-0.37280000000000"
"06019","-0.15621000000000"
"06021","-0.28087000000000"
"06023","-0.88640000000000"
"06025","-0.46646000000000"
"06029","-0.21329000000000"
"06031","-0.22589000000000"
"06033","-0.48641000000000"
"06035","0.65728000000000"
"06037","0.32409000000000"
"06039","-0.78910000000000"
"06041","-0.73227000000000"
"06045","-0.47160000000000"
"06047","-0.30721000000000"
"06051","0.43451000000000"
"06053","-0.39575000000000"
"06055","-0.05530000000000"
"06057","-0.21061000000000"
"06059","-0.33639000000000"
"06061","-0.10954000000000"
"06065","0.03705000000000"
"06067","-0.28670000000000"
"06069","0.08437000000000"
"06071","0.19386000000000"
"06073","-0.19244000000000"
"06075","-0.62222000000000"
"06077","-0.03863000000000"
"06079","-0.58181000000000"
"06081","-0.79481000000000"
"06083","-0.37204000000000"
"06085","-0.80865000000000"
"06087","-0.92029000000000"
"06089","-0.57749000000000"
"06093","-0.49671000000000"
"06095","-0.08913000000000"
"06097","-0.79404000000000"
"06099","-0.30058000000000"
"06101","-0.18908000000000"
"06103","-0.56754000000000"
"06107","-0.27378000000000"
"06109","-0.86854000000000"
"06111","-0.16456000000000"
"06113","-1.07266000000000"
"06115","0.38949000000000"
"08001","-0.47692000000000"
"08005","-0.68529000000000"
"08013","-0.85894000000000"
"08014","-0.84819000000000"
"08031","-0.47811000000000"
"08035","-0.53310000000000"
"08037","-0.00913000000000"
"08041","-0.96549000000000"
"08045","-0.13297000000000"
"08051","0.25071000000000"
"08059","-0.58579000000000"
"08067","-0.61908000000000"
"08069","-0.77241000000000"
"08075","0.14022000000000"
"08077","-0.40814000000000"
"08087","-0.33451000000000"
"08097","0.45941000000000"
"08101","-0.50589000000000"
"08107","-0.12609000000000"
"08117","-0.15023000000000"
"08123","-0.41892000000000"
"09001","-0.28307000000000"
"09003","-0.02140000000000"
"09005","-0.73818000000000"
"09007","-0.46835000000000"
"09009","-0.20318000000000"
"09011","-0.44946000000000"
"09013","-0.11462000000000"
"09015","-0.21084000000000"
"10001","0.24659000000000"
"10003","0.11068000000000"
"10005","-0.01869000000000"
"11001","-0.22430000000000"
"12001","-0.30658000000000"
"12005","0.43181000000000"
"12007","0.32390000000000"
"12009","-0.62280000000000"
"12011","0.31029000000000"
"12015","-0.16295000000000"
"12017","-0.69697000000000"
"12019","0.20761000000000"
"12021","-0.10210000000000"
"12023","-0.30085000000000"
"12031","0.22367000000000"
"12033","-0.34559000000000"
"12035","-0.41650000000000"
"12039","0.62493000000000"
"12051","0.68937000000000"
"12053","-0.63889000000000"
"12055","-0.52578000000000"
"12057","0.08802000000000"
"12061","0.02840000000000"
"12063","-0.36313000000000"
"12069","-0.38107000000000"
"12071","-0.19881000000000"
"12073","0.24687000000000"
"12075","-0.13473000000000"
"12081","0.28066000000000"
"12083","-0.30646000000000"
"12085","-0.22024000000000"
"12086","0.75188000000000"
"12087","0.07482000000000"
"12089","0.14619000000000"
"12091","0.02496000000000"
"12093","0.23899000000000"
"12095","0.19397000000000"
"12097","0.02233000000000"
"12099","0.16098000000000"
"12101","-0.48748000000000"
"12103","-0.47343000000000"
"12105","-0.03812000000000"
"12107","-0.01568000000000"
"12109","-0.30019000000000"
"12111","0.08423000000000"
"12113","-0.27032000000000"
"12115","-0.08299000000000"
"12117","-0.59486000000000"
"12119","-0.14396000000000"
"12127","0.11902000000000"
"12131","0.57121000000000"
"13009","0.09394000000000"
"13013","0.00803000000000"
"13015","0.23155000000000"
"13017","0.44473000000000"
"13021","0.35618000000000"
"13023","0.38368000000000"
"13029","-0.71787000000000"
"13031","0.29569000000000"
"13033","0.51352000000000"
"13035","0.52364000000000"
"13039","0.14622000000000"
"13045","0.19756000000000"
"13047","-0.19914000000000"
"13051","0.10916000000000"
"13055","-0.12568000000000"
"13057","-0.29255000000000"
"13059","-0.25344000000000"
"13063","0.83152000000000"
"13067","0.27964000000000"
"13069","0.75720000000000"
"13071","-0.08292000000000"
"13073","-0.04525000000000"
"13077","0.14244000000000"
"13081","0.82803000000000"
"13087","0.46075000000000"
"13089","0.75873000000000"
"13095","0.75935000000000"
"13097","0.54751000000000"
"13099","0.29296000000000"
"13103","-0.21918000000000"
"13105","0.35921000000000"
"13107","0.26715000000000"
"13113","0.18555000000000"
"13115","-0.10928000000000"
"13117","-0.14797000000000"
"13121","0.68963000000000"
"13123","0.17761000000000"
"13127","0.45054000000000"
"13129","-0.48148000000000"
"13131","0.39023000000000"
"13135","0.24410000000000"
"13137","0.02870000000000"
"13139","-0.09181000000000"
"13143","-0.24704000000000"
"13147","0.32483000000000"
"13151","0.57192000000000"
"13153","0.33241000000000"
"13157","-0.09597000000000"
"13163","0.71008000000000"
"13171","0.41050000000000"
"13175","0.04228000000000"
"13177","0.15360000000000"
"13179","0.04536000000000"
"13185","0.28518000000000"
"13187","-0.46972000000000"
"13189","0.70735000000000"
"13199","-0.06208000000000"
"13205","0.46347000000000"
"13207","0.28426000000000"
"13211","0.53244000000000"
"13213","-0.13109000000000"
"13215","0.56872000000000"
"13217","0.33728000000000"
"13219","0.34327000000000"
"13223","0.41613000000000"
"13225","0.52119000000000"
"13231","0.61913000000000"
"13233","0.14115000000000"
"13245","0.41431000000000"
"13247","0.67846000000000"
"13255","0.51247000000000"
"13257","-0.00971000000000"
"13261","0.18090000000000"
"13267","0.22848000000000"
"13275","0.54653000000000"
"13277","0.12359000000000"
"13279","0.24295000000000"
"13285","0.78902000000000"
"13293","0.34391000000000"
"13295","-0.23352000000000"
"13297","0.22636000000000"
"13299","0.43781000000000"
"13303","0.46204000000000"
"13305","0.76583000000000"
"13311","0.75074000000000"
"13313","-0.09664000000000"
"13319","0.09170000000000"
"13321","0.04227000000000"
"15001","-0.55876000000000"
"15003","-0.60148000000000"
"15007","-0.09238000000000"
"15009","0.06026000000000"
"16001","-0.68630000000000"
"16005","-0.65416000000000"
"16011","-0.12337000000000"
"16013","0.42151000000000"
"16017","-0.30070000000000"
"16019","-0.69301000000000"
"16027","-0.93261000000000"
"16055","-0.16885000000000"
"16057","-1.10267000000000"
"16065","-0.71230000000000"
"16069","-0.04508000000000"
"16083","-0.56357000000000"
"17001","-0.17399000000000"
"17005","-0.29540000000000"
"17007","-0.13254000000000"
"17011","-0.11953000000000"
"17015","0.39397000000000"
"17019","-0.71026000000000"
"17021","-0.03719000000000"
"17027","0.46264000000000"
"17029","-0.08985000000000"
"17031","-0.07128000000000"
"17033","-0.11295000000000"
"17037","-0.13242000000000"
"17041","0.34772000000000"
"17043","-0.56381000000000"
"17049","-0.08357000000000"
"17055","-0.07671000000000"
"17063","0.05140000000000"
"17073","0.24022000000000"
"17075","0.23442000000000"
"17077","-0.24753000000000"
"17081","-0.15780000000000"
"17085","0.32542000000000"
"17089","-0.81738000000000"
"17091","-0.20925000000000"
"17093","-0.16159000000000"
"17095","-0.11970000000000"
"17097","-0.48469000000000"
"17099","-0.42085000000000"
"17103","-0.05376000000000"
"17105","0.21226000000000"
"17107","-0.23281000000000"
"17109","0.16369000000000"
"17111","-0.81570000000000"
"17113","-0.55563000000000"
"17115","-0.08845000000000"
"17117","0.00660000000000"
"17119","-0.27790000000000"
"17121","0.19754000000000"
"17127","-0.85922000000000"
"17133","0.02470000000000"
"17135","0.29720000000000"
"17137","0.27522000000000"
"17141","-0.28701000000000"
"17143","-0.38050000000000"
"17145","0.21654000000000"
"17147","0.33276000000000"
"17161","-0.13905000000000"
"17163","0.25112000000000"
"17165","0.01183000000000"
"17167","-0.43645000000000"
"17173","0.11315000000000"
"17177","0.07997000000000"
"17179","-0.65331000000000"
"17183","-0.00455000000000"
"17187","-0.02229000000000"
"17195","-0.42872000000000"
"17197","0.11198000000000"
"17199","-0.87342000000000"
"17201","-0.33184000000000"
"17203","0.23743000000000"
"18001","0.20199000000000"
"18003","0.02608000000000"
"18005","-0.74327000000000"
"18011","-0.19917000000000"
"18013","0.19962000000000"
"18015","-0.18815000000000"
"18017","0.07086000000000"
"18019","0.42233000000000"
"18023","0.18761000000000"
"18027","-0.39118000000000"
"18029","0.24605000000000"
"18031","0.09940000000000"
"18033","-0.21064000000000"
"18035","-0.02543000000000"
"18037","-0.33852000000000"
"18039","-0.37056000000000"
"18041","0.64268000000000"
"18043","-0.07178000000000"
"18045","0.13803000000000"
"18049","0.50681000000000"
"18051","-0.18921000000000"
"18053","-0.31053000000000"
"18055","0.02784000000000"
"18057","0.34567000000000"
"18059","-0.28606000000000"
"18061","0.28251000000000"
"18063","0.41626000000000"
"18065","-0.00703000000000"
"18067","-0.10895000000000"
"18069","-0.26804000000000"
"18071","-0.07886000000000"
"18073","0.38264000000000"
"18075","-0.29979000000000"
"18077","0.39706000000000"
"18079","0.48537000000000"
"18081","-0.14196000000000"
"18083","-0.08870000000000"
"18085","-0.46403000000000"
"18087","0.09605000000000"
"18089","0.16374000000000"
"18091","-0.37437000000000"
"18093","-0.39478000000000"
"18095","-0.09390000000000"
"18097","0.03567000000000"
"18099","-0.21686000000000"
"18103","0.35374000000000"
"18105","-0.46614000000000"
"18107","-0.09475000000000"
"18109","0.30102000000000"
"18113","-0.37909000000000"
"18117","0.45566000000000"
"18127","-0.54783000000000"
"18133","-0.29374000000000"
"18135","0.15795000000000"
"18137","0.41574000000000"
"18139","0.23723000000000"
"18141","-0.25827000000000"
"18143","0.39175000000000"
"18145","-0.26403000000000"
"18153","0.25415000000000"
"18157","-0.89999000000000"
"18163","-0.09128000000000"
"18167","0.21503000000000"
"18169","-0.15031000000000"
"18173","-0.03249000000000"
"18175","0.43016000000000"
"18177","-0.12580000000000"
"18179","0.00434000000000"
"18181","-0.26213000000000"
"18183","0.24539000000000"
"19011","-0.20804000000000"
"19013","0.00503000000000"
"19015","-0.18536000000000"
"19017","0.08393000000000"
"19019","0.17168000000000"
"19021","-0.18605000000000"
"19027","0.08660000000000"
"19031","-0.19286000000000"
"19033","0.17113000000000"
"19041","-0.27400000000000"
"19045","-0.02405000000000"
"19049","-0.13865000000000"
"19057","-0.08963000000000"
"19059","0.53359000000000"
"19061","-0.04543000000000"
"19065","-0.02290000000000"
"19067","0.18248000000000"
"19079","0.09814000000000"
"19083","0.31098000000000"
"19095","0.28158000000000"
"19097","0.25686000000000"
"19099","0.16417000000000"
"19101","-0.87240000000000"
"19103","-0.56910000000000"
"19105","0.24273000000000"
"19111","0.17980000000000"
"19113","-0.24865000000000"
"19121","0.13934000000000"
"19123","0.21223000000000"
"19125","0.29592000000000"
"19127","0.03102000000000"
"19139","-0.27760000000000"
"19149","0.18629000000000"
"19153","-0.31967000000000"
"19155","-0.52584000000000"
"19157","-0.45474000000000"
"19163","0.05371000000000"
"19165","0.60953000000000"
"19167","-0.14715000000000"
"19169","-0.45633000000000"
"19171","-0.11524000000000"
"19175","0.19592000000000"
"19179","-0.40266000000000"
"19181","-0.20831000000000"
"19187","0.08359000000000"
"19189","0.21694000000000"
"19191","-0.22102000000000"
"19193","-0.11328000000000"
"20001","0.47241000000000"
"20005","0.53849000000000"
"20009","0.02334000000000"
"20011","0.65676000000000"
"20015","0.16506000000000"
"20021","0.40391000000000"
"20035","0.03634000000000"
"20037","0.06764000000000"
"20041","0.19783000000000"
"20043","0.56092000000000"
"20045","-0.66179000000000"
"20051","-0.01969000000000"
"20055","-0.01378000000000"
"20057","0.19303000000000"
"20059","-0.06055000000000"
"20061","0.20581000000000"
"20079","-0.40036000000000"
"20091","-0.63257000000000"
"20099","0.21740000000000"
"20103","0.04932000000000"
"20111","-0.07027000000000"
"20113","-0.48882000000000"
"20121","0.40433000000000"
"20125","0.37985000000000"
"20133","0.23069000000000"
"20149","0.14649000000000"
"20151","0.32780000000000"
"20155","-0.36795000000000"
"20161","-0.06625000000000"
"20169","-0.23903000000000"
"20173","-0.35846000000000"
"20175","-0.88861000000000"
"20177","-0.63004000000000"
"20191","0.22526000000000"
"20209","-0.43986000000000"
"21001","0.55168000000000"
"21005","0.15918000000000"
"21009","-0.36016000000000"
"21013","-0.14644000000000"
"21015","0.03000000000000"
"21017","-0.04001000000000"
"21019","-0.18747000000000"
"21021","-0.04636000000000"
"21029","0.10455000000000"
"21035","0.21085000000000"
"21037","0.13280000000000"
"21043","-0.27915000000000"
"21047","0.43359000000000"
"21049","0.13437000000000"
"21059","-0.14004000000000"
"21067","-0.05014000000000"
"21071","-0.13569000000000"
"21073","-0.07277000000000"
"21083","0.25011000000000"
"21089","0.04081000000000"
"21093","-0.28849000000000"
"21095","-0.65997000000000"
"21097","0.46408000000000"
"21101","-0.14084000000000"
"21107","0.09855000000000"
"21111","0.40838000000000"
"21113","-0.24832000000000"
"21115","0.32945000000000"
"21117","0.08791000000000"
"21121","-0.09785000000000"
"21125","-0.44259000000000"
"21141","0.38643000000000"
"21145","-0.07441000000000"
"21151","-0.22232000000000"
"21157","0.17327000000000"
"21161","0.47139000000000"
"21167","-0.03015000000000"
"21177","-0.10042000000000"
"21179","0.05779000000000"
"21183","0.33003000000000"
"21185","-0.06583000000000"
"21193","-0.28266000000000"
"21195","-0.27174000000000"
"21199","-0.06861000000000"
"21209","0.28276000000000"
"21211","0.28178000000000"
"21213","0.54681000000000"
"21217","-0.21770000000000"
"21227","-0.03937000000000"
"21235","-0.51109000000000"
"21239","0.16563000000000"
"22001","0.21747000000000"
"22003","0.75507000000000"
"22005","0.37118000000000"
"22009","0.29122000000000"
"22011","0.47372000000000"
"22015","0.21061000000000"
"22017","0.09980000000000"
"22019","0.45801000000000"
"22029","0.30217000000000"
"22031","0.40782000000000"
"22033","0.35928000000000"
"22039","0.30414000000000"
"22045","0.17171000000000"
"22047","0.23546000000000"
"22049","0.90301000000000"
"22051","0.32022000000000"
"22053","0.01093000000000"
"22055","0.32427000000000"
"22057","0.03665000000000"
"22061","0.50072000000000"
"22063","0.02746000000000"
"22065","0.73687000000000"
"22067","0.40181000000000"
"22069","-0.08247000000000"
"22071","0.35580000000000"
"22073","0.24315000000000"
"22075","0.25472000000000"
"22079","0.24419000000000"
"22083","0.16927000000000"
"22085","0.33940000000000"
"22087","0.41094000000000"
"22089","0.17631000000000"
"22093","-0.19626000000000"
"22095","0.58423000000000"
"22097","0.12507000000000"
"22099","0.79100000000000"
"22101","0.53081000000000"
"22103","-0.14211000000000"
"22105","0.39012000000000"
"22109","0.15906000000000"
"22113","0.81587000000000"
"22115","0.42277000000000"
"22117","0.16338000000000"
"22119","0.45957000000000"
"22121","0.18722000000000"
"22127","1.09182000000000"
"23001","-0.63408000000000"
"23003","-0.82435000000000"
"23005","-0.74135000000000"
"23007","-0.23533000000000"
"23009","-0.44029000000000"
"23011","-0.77030000000000"
"23013","-0.43906000000000"
"23015","-0.46619000000000"
"23017","-0.37458000000000"
"23019","-1.17974000000000"
"23023","-0.64460000000000"
"23025","-0.26795000000000"
"23027","-0.67853000000000"
"23029","-0.27022000000000"
"23031","-0.65183000000000"
"24001","0.00317000000000"
"24003","0.14622000000000"
"24005","0.02923000000000"
"24009","-0.13758000000000"
"24011","-0.01331000000000"
"24013","-0.39292000000000"
"24015","0.01194000000000"
"24017","0.18268000000000"
"24019","0.03947000000000"
"24021","-0.31481000000000"
"24025","0.09075000000000"
"24027","-0.49898000000000"
"24029","0.10792000000000"
"24031","-0.54298000000000"
"24033","0.39239000000000"
"24035","-0.02870000000000"
"24037","-0.12211000000000"
"24039","0.31711000000000"
"24041","-0.11559000000000"
"24043","-0.25677000000000"
"24045","-0.03467000000000"
"24047","-0.01189000000000"
"24510","0.07639000000000"
"25001","-0.25139000000000"
"25003","-0.67029000000000"
"25005","-0.29903000000000"
"25009","-0.37459000000000"
"25011","-0.74613000000000"
"25013","0.12558000000000"
"25015","-0.52074000000000"
"25017","-1.00716000000000"
"25019","0.23632000000000"
"25021","-0.35998000000000"
"25023","0.04582000000000"
"25025","-0.29466000000000"
"25027","-0.76137000000000"
"26005","-0.17817000000000"
"26007","0.16666000000000"
"26015","0.09460000000000"
"26017","-0.32497000000000"
"26021","-0.29998000000000"
"26023","0.15151000000000"
"26025","-0.29374000000000"
"26027","0.35312000000000"
"26033","-0.81724000000000"
"26035","0.48908000000000"
"26037","0.14097000000000"
"26041","-0.80288000000000"
"26045","0.14032000000000"
"26047","-0.40706000000000"
"26049","0.03486000000000"
"26053","-0.17325000000000"
"26055","-0.53179000000000"
"26057","-0.14458000000000"
"26059","-0.47979000000000"
"26061","-0.95997000000000"
"26065","-0.23744000000000"
"26067","-0.55511000000000"
"26073","-0.12853000000000"
"26075","-0.20571000000000"
"26077","-0.25715000000000"
"26081","-0.45847000000000"
"26087","-0.16508000000000"
"26091","-0.03775000000000"
"26093","-0.17146000000000"
"26099","-0.06804000000000"
"26103","-0.85380000000000"
"26105","-0.56185000000000"
"26107","-0.18690000000000"
"26111","-0.17025000000000"
"26115","-0.31281000000000"
"26117","-0.02091000000000"
"26121","0.04477000000000"
"26123","-0.00001000000000"
"26125","0.08812000000000"
"26137","0.30276000000000"
"26139","-0.41416000000000"
"26145","-0.46320000000000"
"26147","-0.31625000000000"
"26149","-0.19839000000000"
"26151","0.05466000000000"
"26155","-0.26721000000000"
"26157","-0.14114000000000"
"26159","0.12713000000000"
"26161","-0.89075000000000"
"26163","0.33445000000000"
"26165","-0.52020000000000"
"27003","0.06999000000000"
"27005","0.57974000000000"
"27007","-0.57569000000000"
"27009","0.26271000000000"
"27013","0.09272000000000"
"27015","0.03970000000000"
"27017","-0.26839000000000"
"27019","-0.09400000000000"
"27023","0.04586000000000"
"27025","0.29100000000000"
"27027","-0.51165000000000"
"27035","-0.30959000000000"
"27037","-0.07428000000000"
"27041","-0.18814000000000"
"27047","0.20945000000000"
"27049","-0.32672000000000"
"27053","-0.57417000000000"
"27059","-0.11270000000000"
"27061","-0.17694000000000"
"27067","0.31458000000000"
"27079","0.38755000000000"
"27083","-0.25634000000000"
"27085","-0.39897000000000"
"27093","0.66853000000000"
"27095","-0.05106000000000"
"27099","0.09172000000000"
"27103","0.23710000000000"
"27105","0.34063000000000"
"27109","-0.69703000000000"
"27111","-0.21586000000000"
"27113","-0.09451000000000"
"27119","0.00064000000000"
"27123","-0.76806000000000"
"27127","0.30668000000000"
"27131","-0.85678000000000"
"27135","0.34330000000000"
"27137","-0.52576000000000"
"27139","-0.28799000000000"
"27141","-0.00351000000000"
"27145","-0.09647000000000"
"27147","-0.43870000000000"
"27149","-0.08720000000000"
"27163","-0.47309000000000"
"27169","-0.17621000000000"
"27171","-0.36570000000000"
"28001","0.25820000000000"
"28003","-0.09778000000000"
"28011","0.32442000000000"
"28013","0.28268000000000"
"28017","0.46565000000000"
"28023","0.27300000000000"
"28025","0.17229000000000"
"28027","0.14988000000000"
"28029","0.56033000000000"
"28033","0.22462000000000"
"28035","0.15876000000000"
"28045","0.49093000000000"
"28047","0.27933000000000"
"28049","0.43303000000000"
"28051","0.25340000000000"
"28053","0.00257000000000"
"28057","0.09983000000000"
"28059","0.10212000000000"
"28065","0.71082000000000"
"28067","0.11690000000000"
"28071","0.11208000000000"
"28073","0.48780000000000"
"28075","0.15575000000000"
"28081","0.25847000000000"
"28083","0.52383000000000"
"28085","0.50580000000000"
"28087","0.20893000000000"
"28089","0.41429000000000"
"28091","0.47093000000000"
"28095","-0.17076000000000"
"28097","0.45616000000000"
"28099","0.65970000000000"
"28101","0.43163000000000"
"28103","0.33465000000000"
"28105","-0.01709000000000"
"28107","0.18112000000000"
"28109","-0.06997000000000"
"28113","0.07249000000000"
"28115","0.25843000000000"
"28117","0.44086000000000"
"28121","-0.44998000000000"
"28123","0.22147000000000"
"28127","0.46766000000000"
"28133","-0.02064000000000"
"28137","0.48762000000000"
"28139","0.41099000000000"
"28141","-0.11271000000000"
"28145","0.64262000000000"
"28149","0.08846000000000"
"28151","0.36172000000000"
"28153","0.44746000000000"
"28159","0.37971000000000"
"28161","0.00379000000000"
"28163","0.27358000000000"
"29001","-1.01780000000000"
"29009","-0.27869000000000"
"29019","-0.61336000000000"
"29021","-0.24572000000000"
"29023","-0.09990000000000"
"29027","-0.39511000000000"
"29029","0.00488000000000"
"29031","-0.17313000000000"
"29037","-0.22312000000000"
"29043","-0.19952000000000"
"29047","-0.24629000000000"
"29051","-0.36732000000000"
"29069","0.22485000000000"
"29071","-0.42480000000000"
"29077","-0.84859000000000"
"29083","-0.05079000000000"
"29089","0.69883000000000"
"29091","0.15761000000000"
"29095","-0.12337000000000"
"29097","-0.18824000000000"
"29099","-0.55995000000000"
"29101","0.61319000000000"
"29107","0.00500000000000"
"29109","-0.04851000000000"
"29113","0.14641000000000"
"29121","-0.05163000000000"
"29127","-0.62904000000000"
"29143","0.29096000000000"
"29145","-0.23917000000000"
"29147","-0.12082000000000"
"29155","0.05971000000000"
"29159","-0.34196000000000"
"29161","-0.80703000000000"
"29165","-0.24511000000000"
"29167","0.20641000000000"
"29169","-0.50869000000000"
"29175","0.47431000000000"
"29177","0.35080000000000"
"29183","-0.25055000000000"
"29187","-0.43232000000000"
"29189","-0.44479000000000"
"29195","0.45504000000000"
"29201","-0.06525000000000"
"29207","-0.10241000000000"
"29213","-0.05340000000000"
"29215","0.37755000000000"
"29221","0.38957000000000"
"29225","-0.16654000000000"
"29510","0.07221000000000"
"30013","-0.65424000000000"
"30029","-0.47825000000000"
"30031","-0.90017000000000"
"30041","0.20725000000000"
"30049","-0.79504000000000"
"30063","-0.94945000000000"
"30093","-0.45927000000000"
"30111","-0.79105000000000"
"31001","-0.19468000000000"
"31019","-0.06939000000000"
"31043","0.18347000000000"
"31045","0.26792000000000"
"31047","-0.14321000000000"
"31053","0.22586000000000"
"31055","0.12985000000000"
"31067","0.21368000000000"
"31079","-0.09015000000000"
"31109","-0.62683000000000"
"31111","0.20234000000000"
"31119","-0.26943000000000"
"31131","0.53775000000000"
"31141","-0.11841000000000"
"31151","0.25190000000000"
"31153","-0.34749000000000"
"31155","0.32631000000000"
"31157","-0.11385000000000"
"31173","0.27344000000000"
"31177","0.63001000000000"
"31179","1.09708000000000"
"32001","0.06839000000000"
"32003","0.38579000000000"
"32005","0.48008000000000"
"32007","-0.22329000000000"
"32019","-0.49090000000000"
"32023","-0.35175000000000"
"32031","-0.90732000000000"
"32510","-0.40131000000000"
"33001","-0.21717000000000"
"33003","-0.13699000000000"
"33005","-0.64911000000000"
"33007","-0.43353000000000"
"33009","-0.64375000000000"
"33011","-0.80093000000000"
"33013","-0.58991000000000"
"33015","-0.76819000000000"
"33017","-0.79609000000000"
"33019","-0.14894000000000"
"34001","0.49308000000000"
"34003","0.24462000000000"
"34005","0.10342000000000"
"34007","0.13048000000000"
"34009","0.36637000000000"
"34011","-0.09586000000000"
"34013","0.41714000000000"
"34015","0.25480000000000"
"34017","0.08085000000000"
"34019","-0.21918000000000"
"34021","-0.29294000000000"
"34023","-0.02784000000000"
"34025","0.26644000000000"
"34027","-0.08074000000000"
"34029","-0.01863000000000"
"34031","0.39718000000000"
"34033","0.37488000000000"
"34035","-0.21299000000000"
"34037","-0.16581000000000"
"34039","0.28993000000000"
"34041","-0.19817000000000"
"35001","-0.75566000000000"
"35005","-0.34751000000000"
"35007","0.54632000000000"
"35009","-0.02862000000000"
"35013","-0.59918000000000"
"35015","-0.12103000000000"
"35025","0.09994000000000"
"35028","-0.23207000000000"
"35029","0.02148000000000"
"35031","-0.30200000000000"
"35035","-0.19324000000000"
"35043","-0.28844000000000"
"35045","-0.67974000000000"
"35049","-0.70252000000000"
"35055","0.00153000000000"
"35061","0.10791000000000"
"36001","-0.54712000000000"
"36003","-0.52253000000000"
"36005","0.55495000000000"
"36007","-0.63628000000000"
"36009","-0.27392000000000"
"36011","-0.35801000000000"
"36013","-0.57468000000000"
"36015","0.34567000000000"
"36017","-0.37496000000000"
"36019","-0.67291000000000"
"36021","-0.36340000000000"
"36023","0.03758000000000"
"36025","-0.13117000000000"
"36027","-0.45756000000000"
"36029","-0.15882000000000"
"36031","0.05721000000000"
"36033","-0.13408000000000"
"36035","-0.08208000000000"
"36037","-0.41316000000000"
"36039","-0.43263000000000"
"36043","0.19229000000000"
"36045","-0.26255000000000"
"36047","0.10366000000000"
"36051","-0.85216000000000"
"36053","-0.36277000000000"
"36055","-0.65243000000000"
"36057","-0.34164000000000"
"36059","0.22428000000000"
