,fips_code,agr,con,ext,neu,ope,agr_interp,con_interp,ext_interp,neu_interp,ope_interp
18,1037,-0.18951831663528312,-0.03243893458965566,0.16975317622018365,0.08628873296583217,-0.20917981658539758,-0.18951831663528312,-0.03243893458965566,0.16975317622018365,0.08628873296583217,-0.20917981658539758
19,1039,-0.66808,-0.50258,0.11966,0.3358,-0.28629,-0.2142706132965403,-0.03681554795986425,0.13656730797334812,-0.01258883756927604,-0.1740747493073133
20,1041,-0.30410528555522065,-0.10131356716302292,0.16991043139942383,0.023797841640403165,-0.2974486558423071,-0.30410528555522065,-0.10131356716302292,0.16991043139942383,0.023797841640403165,-0.2974486558423071
21,1043,0.91393,0.81709,0.0857,0.03337,-0.07733,0.00944127240985193,0.005010358486299757,0.07154759018538234,0.2924480088802756,-0.11686358853329865
22,1045,-0.50265,-0.32909,-0.52315,0.54125,-0.25487,-0.2364128412255633,-0.025028135739187315,0.2715066232856501,-0.09393019305387344,-0.27751318048768386
23,1047,-0.60011,-0.09436,0.32264,-0.09296,-0.54643,-0.2669552168399467,-0.06777891871941175,0.187811449865198,0.04989767274309381,-0.4501899986763803
24,1049,0.33422,-0.2607,0.10087,0.59104,0.31085,0.04344697228141551,0.05830912080653782,0.021343241480739274,0.2202040634374507,0.03883341921378874
25,1051,-0.37889,-0.50021,0.06038,0.43872,-0.33994,-0.25102428984110386,-0.007887492477186888,0.20035887600003804,-0.004072882385936186,-0.2501162589939979
26,1053,-0.76198,-0.22606,-0.22249,0.35491,-0.70057,-0.23156784954050175,-0.0819981939521287,0.10408523140691499,0.032565858328325904,-0.1392819517097636
27,1055,-0.98271,-0.77225,0.88289,0.02703,-0.0727,0.01827417784530191,0.06633874695298857,0.04985465275296346,0.21201141480814265,0.012261833397728943
28,1057,0.06199206068099916,0.1414780688567855,0.16212410780500722,0.1175605209604715,-0.31181406595219807,0.06199206068099916,0.1414780688567855,0.16212410780500722,0.1175605209604715,-0.31181406595219807
29,1059,-0.12928,-0.23953,0.04171,0.63479,-0.54758,0.16630749398056102,0.17596485846239632,0.1505285520688118,0.12514549035612707,-0.29129624774292723
30,1061,-0.2095099405598805,-0.029675891458097913,0.18231463482286853,-0.053738977939224136,-0.22237641220768573,-0.2095099405598805,-0.029675891458097913,0.18231463482286853,-0.053738977939224136,-0.22237641220768573
31,1063,-0.13773414865668943,0.024684827907314983,0.2512532415456516,-0.019470089830954926,-0.5208832691384759,-0.13773414865668943,0.024684827907314983,0.2512532415456516,-0.019470089830954926,-0.5208832691384759
32,1065,0.05509,0.07369,0.56326,-0.1313,-1.09995,-0.19103715052638098,-0.004981816211750978,0.18962302496384378,0.019764140940115655,-0.4205123884376104
33,1067,-0.48262,-0.25226,0.33781,-0.00659,-0.83333,-0.23838361395167135,-0.038622145646408826,0.23574280042255577,-0.08093715725287307,-0.2875332555424374
34,1069,-0.08132,0.2347,0.07456,-0.3031,0.07602,-0.22783867297205385,-0.034302734641705204,0.22992074317669745,-0.08734452981526032,-0.2988689042098927
35,1071,0.03409,-0.14502,-0.15552,0.68826,0.14991,0.14855310859017987,0.09566941962799295,-0.009672419075487883,0.19397093229674858,0.08935450719223821
36,1073,0.08589,1.01762,-0.03156,-0.72313,0.87849,-0.03627414355852573,-0.0209847478103803,0.09780398403671062,0.24324071301033004,-0.18499382562643626
37,1075,0.06959,0.1429,0.64365,0.15738,-0.73119,0.06713192512847248,0.15002918322830855,0.18129041821090427,0.07604282889400736,-0.3764639960709514
38,1077,0.50381,0.31635,-0.05834,0.07655,0.41998,0.19647530052245823,0.11341160506035185,0.1265860273670525,0.2000364789296685,-0.2831651523150129
39,1079,-0.13976,-0.25044,0.23597,0.27278,-0.77068,0.17213174691579938,0.13066321064190908,0.10588808970139085,0.19064499517167505,-0.14889466570348012
40,1081,0.16877,0.42167,-0.02911,-0.48719,0.57158,-0.2791682983187492,-0.04070972323318992,0.3020632855212735,-0.025493822797816618,-0.25487061946689377
41,1083,0.1983,0.13347,0.23241,0.2465,-0.02862,0.14820042207466544,0.10618578405806109,0.08825847403863163,0.2070030854454771,-0.10304429529654639
42,1085,-0.32871898205947037,-0.07733942122662855,0.1836426201790091,0.03693822305794861,-0.3635107526103485,-0.32871898205947037,-0.07733942122662855,0.1836426201790091,0.03693822305794861,-0.3635107526103485
43,1087,-0.22704,-0.00735,0.41179,0.19807,-0.25657,-0.2679867756077801,-0.02745107281085128,0.21517105832354383,-0.031122555882134074,-0.25754459717388345
44,1089,-0.06935,0.66278,-0.0758,-0.68566,0.79659,0.1290302324114317,0.05237373503260332,0.04728802485353839,0.2674463958245371,-0.02737032931405098
45,1091,-0.41302,0.05942,0.09251,0.04345,-1.02562,-0.24723240753624204,-0.09900573828325192,0.23592331307832318,0.019707352789182658,-0.5960816531020238
46,1093,0.70345,-0.03603,-0.19259,0.57979,0.06127,0.09780373384772689,0.1711150152983882,0.1678435918558547,0.11861225482520943,-0.35760341291952413
47,1095,-0.30458,-0.76924,-0.63642,1.31168,-0.10064,0.04720007047317588,0.05918019759193569,0.0860312634993582,0.20788155573550804,-0.0069398164516837986
48,1097,-0.4606,0.06411,0.23864,-0.22517,0.39424,-0.28199829242394053,-0.06615185991650957,0.12856519752114967,0.07162899174959314,-0.13782184253065166
49,1099,-0.11885,0.06113,0.22797,-0.16242,-0.7731,-0.2927899860971408,-0.12144632039345402,0.13093474369386396,0.07641632426232588,-0.40099966996680175
50,1101,-0.59083,0.58132,0.22706,-0.67681,0.23249,-0.29772423947394655,-0.13321354996699392,0.21742176509891767,0.06648189600970965,-0.3999455542657226
51,1103,0.20353,-0.08252,0.30043,0.15989,0.03355,0.11486039999268961,0.12165349581528383,0.06597276168529846,0.21764762873430377,-0.08948922078511382
52,1105,-0.21980861731232978,-0.0179531529571904,0.2198552914704629,0.013017941696927743,-0.42874287301800806,-0.21980861731232978,-0.0179531529571904,0.2198552914704629,0.013017941696927743,-0.42874287301800806
53,1107,-0.64173,-0.56852,0.74593,0.20205,-0.20763,-0.022149657500018065,0.13296986879794712,0.21076193633785806,0.021623289620361533,-0.4650467722861253
54,1109,0.01105,0.21686,0.33828,-0.67146,-0.07427,-0.3255602067306576,-0.0894943715482257,0.175890360291927,0.03702455210586616,-0.2819756360400777
55,1111,-0.25299,-0.32261,0.21269,0.32347,-0.70073,-0.15727227260302246,0.0229835766737703,0.2396603748820856,-0.01456146418725562,-0.06224676523582293
56,1113,-0.56702,-0.32598,0.4173,0.45924,-0.45891,-0.2821345442625436,-0.019715176119036684,0.30471872523682925,-0.0832791753289491,-0.27422133266575655
57,1115,-0.07925,0.11121,-0.35603,0.35807,0.01354,-0.05983838396024217,0.008807971864210219,0.12382924181210501,0.18614479699438727,-0.056555856497330956
58,1117,0.31416,0.28571,-0.35775,-0.03985,0.34824,-0.11103647862276675,0.022579225116321593,0.15755199477327847,0.1270016439796733,-0.17040560832963528
59,1119,-0.07247,0.27784,0.14777,-0.07855,-0.90887,-0.20479385248027843,-0.040544785124386244,0.25434996932414805,-0.015967074122377755,-0.579527430537515
60,1121,-0.37595,0.12554,0.12908,-0.24446,-0.33986,-0.10367440140351764,0.021213414060984828,0.14074602110103546,0.11222556203140481,-0.08018459449696286
61,1123,-0.07882,0.03229,0.37993,-0.03202,-0.97229,-0.22891069695409016,-0.0291308832152243,0.22658738167344278,0.01713042952070401,-0.17226109933138956
62,1125,-0.08125,0.4909,0.23655,-0.442,0.34325,-0.06954129967627377,0.02754144263682279,0.1616404897656692,0.13441326800579226,-0.33838371576588533
63,1127,-0.12206,-0.25757,-0.05173,0.62195,-0.06533,0.06518678331508199,0.1388729470292197,0.12860906958312326,0.12524080936612633,-0.1877269605102713
64,1129,-0.20686,-0.0184,0.07149,0.49476,-1.24835,-0.2853725716315282,-0.10269103618194324,0.19222602025180338,-0.032562174310518326,-0.3956548899610427
65,1131,-0.2970980315416621,-0.10715540913608276,0.16027918056064114,0.059996153697659836,-0.49089921913272666,-0.2970980315416621,-0.10715540913608276,0.16027918056064114,0.059996153697659836,-0.49089921913272666
66,1133,0.45217,0.10188,0.07353,0.3355,-0.37607,0.08629014823802374,0.09562111904027458,0.13854142142814277,0.2026566116347076,-0.22020987220506985
67,2020,-0.07187,0.50272,-0.75724,-0.36715,1.58586,-0.10116,-0.12038,-0.7597,0.24337,1.27837
68,2100,0.12631,-0.38865000000000005,-1.09106,0.44999999999999996,1.1244,0.12631,-0.38865000000000005,-1.09106,0.44999999999999996,1.1244
69,2105,0.12631,-0.38865000000000005,-1.09106,0.45,1.1244,0.12631,-0.38865000000000005,-1.09106,0.45,1.1244
70,2170,-0.10116,-0.12038,-0.7597,0.24337,1.27837,-0.07186999999999999,0.50272,-0.75724,-0.36715,1.58586
71,2220,0.12631,-0.38865,-1.09106,0.45,1.1244,0.12631,-0.38865,-1.09106,0.45,1.1244
72,2230,0.12631,-0.38865,-1.09106,0.45,1.1244,0.12631,-0.38865,-1.09106,0.45,1.1244
73,4001,0.35092,-0.50354,-0.06984,0.71978,0.05452,0.3211550704316569,-0.7835262719353198,-0.5538677995239472,0.614657229490211,0.26748606152260035
74,4003,0.01974,-0.66798,-0.86342,0.70661,0.68825,0.2866115642606775,-0.4597767796692184,-0.21586889939822823,0.5092611287738678,0.12380199833119611
75,4005,0.74433,0.65628,-0.81076,-0.17179,1.59291,0.3380525735228993,-0.2416625087498883,-0.7718581069476479,0.7235746284214755,0.8236405968654245
76,4007,-0.13541,0.44991,0.26092,-0.58486,1.48387,-0.06078530605848609,-0.41265245280003876,-0.2789677135305099,0.5006026713919569,0.2964191294278681
77,4009,0.14672,-0.2882,0.04959,0.37166,0.04025,-0.11055285569293274,-0.25271533680672653,-0.39845255572518545,0.25028062250846567,0.8980372857899823
78,4011,0.05112093059319785,-0.20413002210472464,-0.11389845722321186,0.22605192215314796,0.5290116099799064,0.05112093059319785,-0.20413002210472464,-0.11389845722321186,0.22605192215314796,0.5290116099799064
79,4012,0.14107,-0.8316,0.59355,0.052,-0.64639,-0.17196569661654768,-0.8966728903336854,-0.24492369605636272,0.34085373950097764,0.7219723281931212
80,4013,0.05287,0.45258,-0.23246,-0.58507,1.60016,-0.1046865265208571,-0.5544732490589831,-0.292308003212143,0.4267698505261042,0.5687728424045193
81,4015,0.03812,-0.03279,-0.35367,0.22048,1.15306,-0.48678,-0.7417300000000001,0.38579,0.00864,1.00384
82,4017,0.4019,-1.06553,-0.72064,1.05835,0.27433,0.48895020988577254,-0.09661033875672549,-0.3297961350971418,0.40696742729504043,0.5942731699401985
83,4019,-0.30644,-0.66394,-0.48478,0.31637,1.17613,0.0634989690249704,-0.30620078512702825,-0.4435480397523185,0.3149774693247762,0.6840987752558038
84,4021,-0.23777,-0.5188,-0.5592,0.61058,0.51491,-0.08185071790330693,-0.02659519020296417,-0.12183313440810685,-0.12555373179918403,1.1277151236015934
85,4023,0.41851,-0.62155,-0.46616,0.639,0.20258,-0.1429692343105615,-0.6659647160873914,-0.674542004784625,0.5119455460256499,0.9316204740800683
86,4025,0.26889,0.65079,-0.82734,0.36093,1.41868,0.388159654590086,0.551354336389669,-0.5128782559359135,-0.38467010926302203,1.5966444676542704
87,4027,-0.36448,-1.45625,-0.08923,0.73662,0.37,0.031409039331843795,-0.6475098228558956,0.024642205096932622,0.06756586329572635,0.3163374100203276
88,5001,0.31117,0.36822,0.24366,-0.35606,-0.54324,-0.20562858168138856,-0.011848148374414924,0.18848519357354357,-0.06888143566195408,-0.5276909368147127
89,5003,-0.24306,-0.00175,0.18284,0.31143,-0.91036,-0.3864844307456865,-0.11865030279559634,0.294372784397389,-0.04945292946895867,-0.6459290782081344
90,5005,0.93093,0.58384,-0.21874,0.23458,-0.14444,0.5983865894805893,0.5708246631265708,-0.06941435637559518,-0.19457625440870752,0.08576230122312965
91,5007,0.89073,0.7108,-0.35306,-0.49273,0.44264,0.33025901825025583,0.16019138885881526,-0.08909120413210767,0.07516796705804826,0.08095164539596028
92,5009,1.06919,1.49939,-0.1267,-1.02619,0.07974,0.5858115244144005,0.48451092593507034,-0.10124509833513544,-0.10233398011619632,0.16964661321701985
93,5011,-0.23487494888911845,-0.03785227544846019,0.24198543518995277,-0.047928470915075023,-0.5429799072567639,-0.23487494888911845,-0.03785227544846019,0.24198543518995277,-0.047928470915075023,-0.5429799072567639
94,5013,-0.17596809717949247,-0.03370260872502752,0.26028722695058465,-0.08461150323266212,-0.5080675943344977,-0.17596809717949247,-0.03370260872502752,0.26028722695058465,-0.08461150323266212,-0.5080675943344977
95,5015,0.66997,0.84858,0.02188,-0.09694,0.22897,0.5492158328501844,0.42172498080390103,-0.12460092591277418,-0.08727710607270851,0.09578719681607051
96,5017,-0.3792565167065081,-0.08334873697327613,0.28784600738043487,-0.03188689767070533,-0.6675495697288832,-0.3792565167065081,-0.08334873697327613,0.28784600738043487,-0.03188689767070533,-0.6675495697288832
97,5019,0.54398,0.26294,0.54915,-0.61874,-0.14746,-0.009636758632294679,-0.008459336111863272,0.119287793489014,-0.0070643126415133525,-0.32559618938729107
98,5021,0.013283271449366967,-0.09938043996628647,0.06571669302824494,0.2461570499730386,-0.2560566238956515,0.013283271449366967,-0.09938043996628647,0.06571669302824494,0.2461570499730386,-0.2560566238956515
99,5023,0.49872,0.31634,0.61408,-0.40978,-0.37501,0.3866267602902415,0.3972224589057062,-0.07091640719919277,-0.09248652717644147,-0.02226812676322458
100,5025,-0.11279768353308954,0.06203272475767697,0.17220654884378161,-0.0929301149260541,-0.41995616620004844,-0.11279768353308954,0.06203272475767697,0.17220654884378161,-0.0929301149260541,-0.41995616620004844
101,5027,-0.26503,-0.01921,0.14381,-0.41442,-0.40527,-0.20000041568314658,-0.09644020934660084,0.3045631018403341,-0.06035923680371436,-0.4414059526665462
102,5029,0.29074,0.30352,0.00525,0.3595,-0.28005,0.4089837869632179,0.47605360142363595,-0.05821175949040748,-0.2023877973241533,0.12492606229764573
103,5031,0.4806,0.80219,-0.05099,-0.42376,0.24752,0.013398392912345935,-0.06776941593659393,0.12775370002960587,0.20920130298967174,-0.35675597328699826
104,5033,0.67884,0.16539,-0.3027,0.40288,-0.12543,0.3414351243639886,0.19564805135008456,-0.10629365981778877,0.11517019502293473,0.034579071871164505
105,5035,-0.34212,-0.25762,0.22872,0.09296,-0.26543,-0.04991766988520165,0.0625420192067563,0.17209656946219787,-0.0005849102504865293,-0.38943871209755315
106,5037,0.12087,-0.11514,0.1387,-0.03159,-0.83825,-0.056797100930656035,0.049525773232909014,0.14880429271219275,-0.0017868169020514538,-0.29309216922140885
107,5039,-0.0009673331147693586,0.0307918810639574,0.19139296797454253,-0.08586997120188239,-0.40904915952861154,-0.0009673331147693586,0.0307918810639574,0.19139296797454253,-0.08586997120188239,-0.40904915952861154
108,5041,-0.31831,-0.43568,0.53387,0.0368,-1.09026,-0.2845177658897111,-0.025663784094192878,0.20524154470399075,-0.06176510967043803,-0.6236838580640114
109,5043,-7e-05,-0.10718,-0.11413,-0.10897,-0.70185,-0.30610107336631764,-0.0545686923205808,0.2703120561679725,-0.04797480716831483,-0.6023563535927633
110,5045,0.39493,0.65081,-0.07839,-0.47818,0.42547,0.25541435361691445,0.3180193086479868,0.028721289776712802,-0.11373928818583699,-0.10124928366658432
111,5047,0.40260924793284286,0.2481761243286257,-0.13513506985489765,0.08729274455269911,0.0571708216829607,0.40260924793284286,0.2481761243286257,-0.13513506985489765,0.08729274455269911,0.0571708216829607
112,5049,0.5410874684553301,0.4339923953021922,-0.011940503648728564,-0.07648976075505384,-0.0496579062047066,0.5410874684553301,0.4339923953021922,-0.011940503648728564,-0.07648976075505384,-0.0496579062047066
113,5051,0.53761,1.10897,-0.39466,-0.20489,0.98363,0.1545734656266827,0.07046928068377215,0.08474814178086429,-0.02714873501095132,-0.2541887148421699
114,5053,0.16614,-0.05878,0.16578,0.20626,-0.73709,0.029432281472696574,0.1635309492422804,0.12072977679582199,-0.1537788792208367,-0.23676967029042556
115,5055,0.43886,-0.07421,-0.02456,0.72765,-0.17839,0.02076022255326028,-0.015623044454638035,0.09443465613218077,0.12895558764807233,-0.27983455283103414
116,5057,-0.23855,-0.5904,0.18779,0.50949,-0.60883,-0.03411004234972685,-0.08049751821916079,0.2086526166807195,-0.07036760998669794,-0.3758997384963555
117,5059,-0.0311,-0.25607,0.16406,0.08105,-0.7186,0.18835626498366156,0.21546233314961083,0.07111696079102284,-0.12386715519836689,-0.13384487153115682
118,5061,0.34018,-0.55494,0.23439,0.17007,-0.83108,0.05764371477778781,-0.11096362913365544,0.09423620421776081,0.06648999368927383,-0.3789176709034508
119,5063,0.40222,0.32762,-0.25628,0.01725,-0.26985,0.282700340749724,0.25701120458602694,0.04295043152019179,-0.05345625388391609,-0.12978888234037123
120,5065,0.5031426208268838,0.4224505070807837,-0.014847394553745074,-0.09306539817329008,-0.047056306858312046,0.5031426208268838,0.4224505070807837,-0.014847394553745074,-0.09306539817329008,-0.047056306858312046
121,5067,0.12284437502179207,0.12845224415014783,0.07724245311179692,0.006295531336375121,-0.24017423368748508,0.12284437502179207,0.12845224415014783,0.07724245311179692,0.006295531336375121,-0.24017423368748508
122,5069,-0.56179,0.10413,0.32987,-0.25554,-0.38151,0.017207348017589393,0.12001796230767046,0.13331992050752667,-0.09898280843403202,-0.3708225971963492
123,5071,0.50526,-0.21887,0.06491,0.59617,-0.20027,0.454399516616199,0.4680757583468861,-0.14405283840586613,-0.10734890931744451,0.17566178704306323
124,5073,-0.17828019797535027,-0.0987135977363932,0.2432177063326704,-0.08031532789820278,-0.3721574514490791,-0.17828019797535027,-0.0987135977363932,0.2432177063326704,-0.08031532789820278,-0.3721574514490791
125,5075,0.17210135270482751,0.07633352061444107,0.060463421528110406,0.11941118232189486,-0.2178458789412957,0.17210135270482751,0.07633352061444107,0.060463421528110406,0.11941118232189486,-0.2178458789412957
126,5077,-0.1350232036910213,0.03907743116081624,0.15304852185057674,-0.0644877380788025,-0.4332760118742743,-0.1350232036910213,0.03907743116081624,0.15304852185057674,-0.0644877380788025,-0.4332760118742743
127,5079,-0.15738860213965233,0.031182611212429448,0.17722003485112645,-0.09008157279068048,-0.4889222146777867,-0.15738860213965233,0.031182611212429448,0.17722003485112645,-0.09008157279068048,-0.4889222146777867
128,5081,-0.05302737931712068,-0.2025077299544933,0.1632408576292831,0.025780975567834128,-0.35031548252350947,-0.05302737931712068,-0.2025077299544933,0.1632408576292831,0.025780975567834128,-0.35031548252350947
129,5083,0.3772164270642243,0.28250957743422284,-0.06883444262459355,0.017429665325696234,0.009592978875733243,0.3772164270642243,0.28250957743422284,-0.06883444262459355,0.017429665325696234,0.009592978875733243
130,5085,0.42402,0.23628,0.08611,-0.03092,-0.15739,0.047108465735060404,0.2009376078140418,0.09269406168783487,-0.16952941035698876,-0.20298269371693223
131,5087,0.5009960661738747,0.38510591114261544,-0.12621165012975077,-0.03975322088428667,0.11707077392545327,0.5009960661738747,0.38510591114261544,-0.12621165012975077,-0.03975322088428667,0.11707077392545327
132,5089,0.7045044684204906,0.6351371615494316,-0.1227839772145425,-0.1922169409406257,0.11077673459208062,0.7045044684204906,0.6351371615494316,-0.1227839772145425,-0.1922169409406257,0.11077673459208062
133,5091,-0.32649,-0.1101,0.29362,-0.06799,-0.79933,-0.13839040222574414,-0.14709890563886358,0.20399923096348885,-0.031854703028362075,-0.27484170406585984
134,5093,-0.55247,-0.09384,0.1514,0.39206,-0.59119,-0.03156818883590547,-0.05670908539098882,0.14761023138980006,0.14199925637769958,-0.3273642893437547
135,5095,-0.10323341176384551,0.07059663042171085,0.15394973504887335,-0.08844639960417784,-0.4178591875300866,-0.10323341176384551,0.07059663042171085,0.15394973504887335,-0.08844639960417784,-0.4178591875300866
136,5097,0.18488213713509372,0.07960747584769502,0.03509565115721589,0.03809956585965788,-0.1773620670223761,0.18488213713509372,0.07960747584769502,0.03509565115721589,0.03809956585965788,-0.1773620670223761
137,5099,-0.08798253118148976,-0.07909172030979757,0.21956178879841137,-0.06677975438814725,-0.3859612894299895,-0.08798253118148976,-0.07909172030979757,0.21956178879841137,-0.06677975438814725,-0.3859612894299895
138,5101,0.5419502021413645,0.5140055570912307,-0.14176556327999953,-0.12020861500554711,0.15247068219820029,0.5419502021413645,0.5140055570912307,-0.14176556327999953,-0.12020861500554711,0.15247068219820029
139,5103,-0.05546,-0.12139,0.51993,-0.43407,-0.7826,-0.12860916655579321,-0.03432468624109784,0.21924984944671339,-0.06231316721118244,-0.39068858983799765
140,5105,0.2898622985281632,0.3112777933746372,-0.016248607537074352,-0.0837249077867869,-0.04303807517233316,0.2898622985281632,0.3112777933746372,-0.016248607537074352,-0.0837249077867869,-0.04303807517233316
141,5107,-0.57061,-0.01883,0.21363,-0.11021,-0.76181,-0.1715909922935769,0.028684564293035522,0.1712941869819808,-0.0821125045696179,-0.47929826578767276
142,5109,0.10511495348647673,-0.04057495840880043,0.1322059351210701,0.022697811583436693,-0.3381660381950021,0.10511495348647673,-0.04057495840880043,0.1322059351210701,0.022697811583436693,-0.3381660381950021
143,5111,0.0355,-0.27119,0.33801,0.50594,-0.29785,0.01758809180039685,0.06449737438594653,0.11815559917960329,0.007903385732666825,-0.33526411050598026
144,5113,0.156,0.14628,0.10918,0.06629,0.05507,0.15261555671171353,-0.11187155391265947,0.02932201849780752,0.17744226973623828,-0.32757936882709265
145,5115,0.52599,0.63547,-0.34101,-0.18202,0.25841,0.45486668938287567,0.41765148476104913,-0.057323574268179314,-0.053578885067668926,0.04891699388731237
146,5117,0.05746069883848595,0.1828384689020863,0.09503667770929762,-0.132444567758262,-0.2593440057155612,0.05746069883848595,0.1828384689020863,0.09503667770929762,-0.132444567758262,-0.2593440057155612
147,5119,-0.34214,0.70855,0.17453,-0.84802,0.71639,0.19822927983057867,0.20917809980870536,0.04060175524288065,-0.08538652423714063,-0.20102935734401464
148,5121,0.13936244622061358,-0.005405906146584623,0.06048464023494579,0.18712928870536705,-0.2630385901417356,0.13936244622061358,-0.005405906146584623,0.06048464023494579,0.18712928870536705,-0.2630385901417356
149,5123,-0.24198,-0.25434,0.07947,0.01548,-0.67201,-0.08764506919462466,0.046206426503992065,0.16277366854316122,-0.03729400019757659,-0.37980508632414456
150,5125,-0.08322,0.05001,-0.21948,0.14193,0.12017,0.18996131812979364,0.2655548811047176,0.0749185530114712,-0.1520354924889197,-0.10375414020720752
151,5127,0.24471670503814363,0.08920364385313516,-0.037439074838832395,0.13687794662980993,-0.0863735627753285,0.24471670503814363,0.08920364385313516,-0.037439074838832395,0.13687794662980993,-0.0863735627753285
152,5129,0.6023752892076604,0.590737111095658,-0.12153991806798163,-0.17615238538057096,0.14247744308580101,0.6023752892076604,0.590737111095658,-0.12153991806798163,-0.17615238538057096,0.14247744308580101
153,5131,0.43618,0.75334,-0.39671,-0.13291,0.44287,0.2818306393607483,-0.021613376170538583,-0.07213960287965038,0.24712629132843159,-0.10470385154550678
154,5133,0.47917,-0.43653,-0.16212,0.22816,-1.12334,0.0068557071819586165,-0.17466664304406487,0.1728771168519006,0.062358901183972804,-0.3172778791760091
155,5135,0.31693263075093026,0.2199774674643706,0.022982344885417342,0.03785301099626333,-0.17083262411644004,0.31693263075093026,0.2199774674643706,0.022982344885417342,0.03785301099626333,-0.17083262411644004
156,5137,0.4972904999457266,0.4376479389925408,0.0005282152958752365,-0.12348725441742939,-0.034527252339451045,0.4972904999457266,0.4376479389925408,0.0005282152958752365,-0.12348725441742939,-0.034527252339451045
157,5139,-0.29057,-0.00024,0.15431,0.22551,-0.59389,-0.3125969569080285,-0.11240249436089313,0.362799257823862,-0.10707568021253555,-0.5319907184913147
158,5141,0.45411747905592026,0.4729230662443375,-0.032125789617885876,-0.14017563448123446,0.03381199953783055,0.45411747905592026,0.4729230662443375,-0.032125789617885876,-0.14017563448123446,0.03381199953783055
159,5143,0.84295,0.97066,-0.21302,-0.71297,0.76611,0.37125395051211213,0.13521337100720476,-0.09194738174794079,0.13543531024561337,0.012686867165926402
160,5145,0.7893,0.47953,-0.56836,-0.19099,0.30249,0.18238676828372194,0.23149855245757495,0.08162159921016798,-0.0725288809497113,-0.17932153509173687
161,5147,0.036764186128978436,0.09862981558084695,0.10499273226773474,-0.029571492372308557,-0.30976064244217366,0.036764186128978436,0.09862981558084695,0.10499273226773474,-0.029571492372308557,-0.30976064244217366
162,5149,0.32201049706695595,0.27609429306201483,-0.03591886250500258,-0.013407946712284183,-0.024304709798814165,0.32201049706695595,0.27609429306201483,-0.03591886250500258,-0.013407946712284183,-0.024304709798814165
